Episode,Reward,Sat_Rate,Valid_Assigns,Loss_Actor,Loss_Critic,Entropy
2800,124.41214050706355,0.8181481481481481,17,0.18749121949076653,481.2098846435547,1.2817020118236542
2900,132.34254953181383,0.8585185185185183,19,0.23731883987784386,310.1415023803711,1.3320149183273315
3000,125.82146130888154,0.8594444444444445,15,0.37244314700365067,481.8264923095703,1.3337481617927551
3100,129.04170720316105,0.8812962962962964,22,0.3684696815907955,496.37109375,1.3447166085243225
3200,127.0687576583799,0.8801851851851852,17,0.37432660162448883,368.2470932006836,1.3458590805530548
3300,125.33698472542682,0.8574074074074073,25,0.5415478870272636,614.0690612792969,1.3394162952899933
3400,121.0996080892492,0.87,18,0.22865069657564163,344.4628601074219,1.3290399312973022
3500,129.5199849794211,0.8272222222222222,17,0.2783486470580101,464.4548645019531,1.3209095001220703
3600,128.70640731427048,0.8501851851851852,17,0.37792451679706573,298.1516571044922,1.3410661220550537
3700,135.07223305111376,0.8698148148148148,24,0.32898983359336853,383.75006103515625,1.3480797111988068
3800,127.09258528884726,0.8755555555555555,16,0.21671383827924728,417.0834197998047,1.3507135510444641
3900,123.85072780414276,0.8594444444444445,22,0.23918942362070084,546.6083374023438,1.348590463399887
4000,122.09409338534755,0.8796296296296294,17,0.282768826931715,408.74102783203125,1.349816620349884
4100,135.89924292116027,0.8655555555555555,17,0.4787752591073513,298.11194610595703,1.3355140388011932
4200,140.30876804117707,0.86,20,0.21247166022658348,518.197265625,1.3381745517253876
4300,126.98888738105137,0.8757407407407407,15,0.17140904441475868,471.7995071411133,1.3447140157222748
4400,136.09664034333855,0.858888888888889,27,0.9527414366602898,413.6753616333008,1.3414227068424225
4500,131.53536380765928,0.8801851851851852,20,0.3069208487868309,421.10009765625,1.3442345261573792
4600,126.88635601562943,0.8696296296296296,16,0.23413942009210587,445.8605728149414,1.340660810470581
4700,130.48954176866883,0.8687037037037036,16,0.50063456594944,408.00682067871094,1.3395831882953644
4800,132.91148727689114,0.8603703703703703,17,0.3528166636824608,611.9368133544922,1.3332234919071198
4900,122.95055472147787,0.8820370370370371,14,1.0913751274347305,499.40282440185547,1.3389771580696106
5000,137.55956488302218,0.8709259259259258,24,0.27436378598213196,568.3698883056641,1.3344097137451172
5100,135.76472232428603,0.8757407407407406,15,0.36069710180163383,409.58642578125,1.3317907750606537
5200,133.17989172736486,0.8683333333333332,16,0.19093046709895134,435.46549224853516,1.327555239200592
5300,131.34113799311703,0.8862962962962961,18,0.3239252120256424,360.3147888183594,1.3368661403656006
5400,138.4579347289828,0.8685185185185185,23,0.5193689540028572,439.7939453125,1.3301690220832825
5500,135.10536301191559,0.8722222222222222,23,0.23591315001249313,612.2495727539062,1.3360211551189423
5600,132.43457812738268,0.8874074074074073,18,0.15097462013363838,433.20835876464844,1.3441367447376251
5700,136.5199498014853,0.8925925925925927,16,0.18582311645150185,521.364875793457,1.3461602330207825
5800,131.75539138728698,0.8803703703703702,20,0.24991007521748543,393.5546417236328,1.3463254272937775
5900,132.53325593893933,0.8794444444444446,18,0.24350475147366524,526.0257949829102,1.3446200489997864
6000,137.58832875638703,0.8724074074074073,18,0.32375897094607353,299.5614242553711,1.3492049276828766
6100,128.112067138449,0.8825925925925925,17,0.32524140551686287,395.0795135498047,1.349273920059204
6200,127.09015505409312,0.8703703703703703,26,0.25333892181515694,466.04823303222656,1.351316511631012
6300,135.5734254341174,0.8790740740740739,22,0.4680691286921501,531.6275482177734,1.3441582918167114
6400,134.1870077024336,0.8914814814814815,19,0.3132452145218849,443.82381439208984,1.341881662607193
6500,126.01688119598934,0.8848148148148147,23,0.27413877844810486,444.6070785522461,1.3437073528766632
6600,136.9440910177942,0.8948148148148148,18,0.21190378069877625,449.90757751464844,1.337356686592102
6700,134.90273949275553,0.8807407407407406,23,0.28723886981606483,530.2498168945312,1.3335584104061127
6800,135.40511944681194,0.8807407407407407,18,0.44143766164779663,406.53186798095703,1.332534521818161
6900,139.91525720546852,0.8785185185185185,15,0.33247237652540207,500.9853973388672,1.3334976434707642
7000,134.18199090658533,0.866666666666667,20,0.4556998573243618,447.55712127685547,1.3322712182998657
7100,130.7727412079948,0.8866666666666666,17,0.20693429186940193,595.1187438964844,1.3360008001327515
7200,144.56967197432985,0.8725925925925925,22,0.3416384421288967,438.5768051147461,1.32235985994339
7300,137.4823162314543,0.8657407407407406,14,0.2079373300075531,591.5073852539062,1.3191986382007599
7400,133.6318043605403,0.8727777777777775,17,0.6004181951284409,445.4734191894531,1.322823852300644
7500,135.1157265111308,0.8957407407407406,24,0.17214986868202686,419.79113006591797,1.3263625800609589
7600,140.9700484338309,0.8857407407407406,22,0.13894003629684448,457.09244537353516,1.3190655708312988
7700,133.96974210770944,0.8722222222222222,18,0.3217729851603508,438.04991912841797,1.3252767622470856
7800,133.51091308313747,0.8653703703703703,23,0.20592669397592545,452.84969329833984,1.3227047324180603
7900,144.1756513093558,0.8879629629629627,24,0.32137201726436615,510.04544830322266,1.3140096366405487
8000,143.8314368369417,0.8724074074074073,16,0.2980530746281147,389.2735824584961,1.308623880147934
8100,134.7361104359968,0.8868518518518518,17,0.1674716379493475,352.76692962646484,1.3145135343074799
8200,138.44077465689514,0.8857407407407407,23,0.43614092469215393,601.7029266357422,1.3123804032802582
8300,140.75837613930597,0.8848148148148147,16,0.2859903685748577,476.921630859375,1.3104256987571716
8400,142.13979393739993,0.8694444444444445,18,0.48315226286649704,535.4919891357422,1.3008921444416046
8500,140.69082711137307,0.8742592592592591,23,0.20837125927209854,388.61622619628906,1.301824927330017
8600,137.21255882352202,0.8651851851851851,26,0.2043260633945465,469.5187530517578,1.3044521510601044
8700,137.11534417869876,0.8753703703703704,15,0.20494192093610764,482.66942596435547,1.3024468421936035
8800,148.0213777641288,0.8646296296296296,25,0.3867739215493202,493.30118560791016,1.287092238664627
8900,143.8213851614269,0.8633333333333333,18,0.32210947945713997,631.9234161376953,1.2886987626552582
9000,145.0056650987922,0.8720370370370369,15,0.2710339426994324,265.8652801513672,1.2887883186340332
9100,142.21470799893493,0.850185185185185,24,0.7624597996473312,422.75281524658203,1.278090476989746
9200,141.36551334414273,0.8712962962962962,19,0.3150743693113327,452.5032196044922,1.2867628335952759
9300,139.406173538518,0.847962962962963,13,0.21258873492479324,503.1604232788086,1.2807515859603882
9400,143.3805900904138,0.8618518518518518,21,0.40592627227306366,472.3507385253906,1.276009976863861
9500,139.79263461603043,0.8535185185185183,21,0.2126125656068325,542.9000396728516,1.2770367860794067
9600,135.53492698833858,0.8653703703703702,16,0.36943674460053444,420.65233612060547,1.2732180058956146
9700,133.4579588296541,0.8627777777777778,15,0.17895379289984703,284.1619644165039,1.2697908282279968
9800,135.82717744408518,0.8833333333333333,16,0.5224097855389118,429.39623260498047,1.279698520898819
9900,137.38814615892178,0.8740740740740739,24,0.3232757970690727,455.6905822753906,1.2798410058021545
10000,139.0268424498669,0.8788888888888887,17,0.2592156417667866,408.1613235473633,1.262219101190567
10100,147.7011738515631,0.851111111111111,15,0.24190816655755043,512.8366622924805,1.2539530396461487
10200,137.70369351075732,0.835,17,0.22623025998473167,458.4858093261719,1.2513291835784912
10300,140.6397795482612,0.843703703703704,18,0.48457182198762894,504.9830551147461,1.2555055618286133
10400,141.0951777572375,0.8453703703703703,14,0.22533150389790535,465.20760345458984,1.2891237139701843
10500,146.74926930331517,0.8757407407407406,23,0.24820439890027046,568.8511657714844,1.2833971679210663
10600,137.62836427216735,0.8796296296296297,25,0.23543418943881989,422.8110885620117,1.2806475460529327
10700,134.43055187479013,0.8533333333333333,25,0.47130323573946953,452.52600860595703,1.2812415957450867
10800,133.63961636946766,0.8688888888888887,17,0.29294903203845024,416.7837219238281,1.2803139388561249
10900,132.49190578707163,0.8790740740740739,16,0.3259986788034439,409.68656158447266,1.3001185655593872
11000,141.6876961401207,0.8520370370370369,14,0.21256758645176888,546.9551086425781,1.3023467659950256
11100,137.2491634016128,0.8653703703703702,25,0.2002788819372654,444.9348907470703,1.3069406151771545
11200,139.94876695088834,0.8638888888888887,25,0.3104374520480633,350.7155456542969,1.3082687854766846
11300,137.22512758886728,0.8496296296296295,21,0.6703173294663429,360.40379333496094,1.3158825933933258
11400,144.2674330539795,0.8662962962962962,25,0.2379667777568102,486.0556182861328,1.3153716325759888
11500,141.15011757046645,0.8670370370370369,21,0.29619017243385315,357.1190948486328,1.3056495487689972
11600,137.1902310908935,0.8844444444444445,26,0.31384871155023575,438.08870697021484,1.3029061257839203
11700,141.14706666990256,0.8838888888888888,15,0.4092556983232498,426.6712646484375,1.3052474856376648
11800,130.5821815827353,0.8709259259259258,25,0.22126565128564835,378.3618698120117,1.3135168552398682
11900,137.3980798974036,0.8935185185185185,18,0.26481329649686813,494.5442886352539,1.3142602443695068
12000,135.35237302084192,0.8909259259259258,24,2.9354917481541634,351.40457916259766,1.318939059972763
12100,137.18867662507492,0.8955555555555554,15,0.25368939712643623,460.3764877319336,1.3331446945667267
12200,132.32310510644996,0.8874074074074073,16,0.2589045912027359,400.82293701171875,1.3448006808757782
12300,137.40411181045494,0.8925925925925925,25,0.2271544300019741,519.5807495117188,1.3272261321544647
12400,125.56442911572921,0.9012962962962962,22,0.257478266954422,496.3119583129883,1.329233855009079
12500,133.1963256998878,0.8759259259259258,25,0.11639025062322617,486.01676177978516,1.31801438331604
12600,133.84580453815627,0.8851851851851851,13,0.16116240993142128,483.6397247314453,1.3167250156402588
12700,133.02810566292862,0.8722222222222222,22,0.5324494764208794,467.8499755859375,1.318959265947342
12800,138.71700567908533,0.84,16,0.23451220616698265,600.8934631347656,1.3088732659816742
12900,135.42293193898215,0.8238888888888887,12,0.2326085902750492,407.59476470947266,1.313305139541626
13000,141.5515924995324,0.8192592592592592,12,0.29662394523620605,523.2157974243164,1.2885590195655823
13100,129.95001543356344,0.7948148148148146,14,0.6160932332277298,400.37445068359375,1.2862655520439148
13200,143.10658645835656,0.8272222222222223,18,0.6416708007454872,642.6444549560547,1.2937797009944916
13300,141.00162817865845,0.8246296296296297,13,0.286954078823328,455.8612518310547,1.2811435759067535
13400,144.19530770085933,0.8633333333333333,22,0.32751504331827164,350.4548645019531,1.28487890958786
13500,141.7047647911164,0.85,18,0.2896075062453747,613.7343139648438,1.291052520275116
13600,129.2469792379956,0.8325925925925923,14,0.4291350468993187,428.59259033203125,1.2861276268959045
13700,136.29951384155027,0.8575925925925926,13,0.9750634357333183,362.5890426635742,1.29297336935997
13800,131.00232081357007,0.8864814814814814,17,0.3154138773679733,649.5940246582031,1.3033190965652466
13900,132.84887344232413,0.882962962962963,23,0.5235429108142853,545.9603424072266,1.3221842348575592
14000,139.48665279132024,0.8957407407407406,18,0.19436900317668915,341.62548828125,1.3253108263015747
14100,132.31744517659973,0.8955555555555554,23,0.35720451176166534,401.749267578125,1.3280058801174164
14200,133.79254982513353,0.9037037037037037,17,0.28930241242051125,690.9035491943359,1.3249911069869995
14300,134.04673954346237,0.8712962962962962,16,0.24961918219923973,378.9990921020508,1.3255946636199951
14400,141.2864360186153,0.8857407407407407,25,0.4244515672326088,314.43775939941406,1.3135506510734558
14500,141.4329372594035,0.8818518518518518,17,0.4723188877105713,497.0013427734375,1.3086548149585724
14600,144.56970975849657,0.8785185185185185,18,0.17121930606663227,447.00560760498047,1.311927855014801
14700,142.23718378281853,0.8462962962962962,12,0.319360364228487,455.3393249511719,1.3114904761314392
14800,145.37064101521665,0.8475925925925923,14,0.2889324203133583,635.31884765625,1.3134175837039948
14900,134.97115591422718,0.8646296296296295,16,0.3217775858938694,494.0150375366211,1.3173928558826447
15000,139.21917494092702,0.8522222222222223,18,0.4436786063015461,503.20751953125,1.3290462493896484
15100,133.14353688824747,0.8774074074074073,15,0.29634982720017433,670.2863922119141,1.3228762745857239
15200,140.83713713078612,0.861111111111111,22,0.2335289865732193,372.68516540527344,1.3178392350673676
15300,142.9518513339664,0.850925925925926,14,0.38961615413427353,489.8199691772461,1.3046886920928955
15400,134.28527382336222,0.8498148148148147,24,0.404546644538641,520.6500091552734,1.2939446866512299
15500,142.16529062225052,0.8355555555555554,14,0.3850160166621208,406.1343078613281,1.2991721332073212
15600,141.9381001524559,0.8499999999999999,14,0.2868008278310299,440.8391647338867,1.2926095724105835
15700,136.03168420863602,0.8361111111111108,22,0.17734229564666748,508.95513916015625,1.2805998027324677
15800,141.48202790716638,0.8527777777777777,15,0.307899359613657,339.90821838378906,1.2820320427417755
15900,135.5046960543546,0.8535185185185185,27,0.21919510513544083,251.9985466003418,1.277263879776001
16000,132.89717887840985,0.8592592592592593,14,0.23479751870036125,348.6519012451172,1.2743845283985138
16100,136.94539283084953,0.8566666666666667,24,0.3658704236149788,327.0120315551758,1.2822920083999634
16200,132.6673939466308,0.8459259259259259,26,0.13426059670746326,597.3789825439453,1.2730236649513245
16300,138.90729336597514,0.8474074074074072,17,0.5271627604961395,273.2614288330078,1.2578936219215393
16400,137.64495041895034,0.8405555555555554,16,0.3540130853652954,465.3733673095703,1.261437565088272
16500,137.38932036854925,0.8268518518518517,13,0.2683616206049919,377.0553970336914,1.2679439783096313
16600,133.0163143144342,0.8218518518518519,17,0.20562846213579178,352.4340286254883,1.2561353743076324
16700,138.01861400332697,0.8546296296296296,15,0.14820550382137299,338.0355453491211,1.2646745443344116
16800,137.04272781442364,0.8407407407407406,14,0.31238292902708054,448.01446533203125,1.2726252675056458
16900,139.63499310985242,0.8162962962962965,20,0.411151222884655,487.9897155761719,1.2575572729110718
17000,139.05584192866127,0.8242592592592594,16,0.13087216764688492,357.13074493408203,1.2528420686721802
17100,133.79024236466196,0.7822222222222222,22,0.17563707008957863,496.9641799926758,1.2227054834365845
17200,138.91867283250514,0.7922222222222222,24,0.3027871958911419,381.63045501708984,1.2209567725658417
17300,139.68867064739135,0.7905555555555556,11,0.3054320737719536,357.81507873535156,1.233044683933258
17400,137.5556944430369,0.7981481481481483,17,0.19707607850432396,346.29315185546875,1.235062837600708
17500,141.3978596686594,0.8188888888888887,23,0.17205512896180153,367.8921813964844,1.244055062532425
17600,142.46091137152803,0.8418518518518519,24,0.2790205776691437,310.17044830322266,1.2693430185317993
17700,136.5653464785193,0.8464814814814815,12,0.409964457154274,418.4694595336914,1.2674158811569214
17800,141.35140343168246,0.8522222222222221,14,0.1722772866487503,413.44095611572266,1.2477047443389893
17900,132.7450390662788,0.8205555555555556,12,0.2298901379108429,290.6491012573242,1.2266049087047577
18000,140.32779842077142,0.8642592592592593,25,0.8358802944421768,356.5017776489258,1.2320849895477295
18100,132.59375546152768,0.8537037037037036,12,0.228314109146595,428.37403106689453,1.222361147403717
18200,128.570987204571,0.7755555555555557,13,0.4532076045870781,583.3623809814453,1.1756239831447601
18300,128.84839784734248,0.7566666666666666,8,0.21518344804644585,576.5842437744141,1.1316224336624146
18400,127.863057842166,0.7142592592592593,20,0.38550829887390137,415.0636520385742,1.1076350212097168
18500,128.99056456107985,0.7085185185185187,8,0.42673443257808685,447.62073516845703,1.1085009276866913
18600,119.83710520056309,0.692962962962963,9,0.23400233313441277,370.60943603515625,1.0517145693302155
18700,126.2773659734388,0.7224074074074074,23,0.24069281667470932,535.0884857177734,1.071460783481598
18800,122.50758441282072,0.6868518518518517,21,0.38757889717817307,505.0130386352539,1.0726704597473145
18900,121.76268268847559,0.682222222222222,21,0.2713155262172222,441.52044677734375,1.0833314657211304
19000,125.85611454520051,0.7037037037037037,15,0.4580550640821457,524.1664276123047,1.0137297362089157
19100,131.51394414958156,0.8255555555555554,17,1.7464438676834106,621.4924011230469,1.1975772082805634
19200,137.26016169077633,0.8572222222222221,18,1.546555906534195,603.5117340087891,1.2510409653186798
19300,132.70322974595072,0.8040740740740739,20,0.23791565746068954,633.8845367431641,1.19829261302948
19400,139.71474755886013,0.8337037037037036,17,0.29103825241327286,577.3714294433594,1.270681768655777
19500,133.98165722939726,0.8401851851851851,22,0.4977470636367798,448.21070861816406,1.3050324618816376
19600,133.27418490295895,0.8531481481481481,14,0.25566644594073296,466.40611267089844,1.2957029342651367
19700,140.2663197522304,0.8488888888888887,21,0.2577465809881687,443.1084518432617,1.2820875346660614
19800,138.07958767975762,0.8272222222222222,22,0.22508149221539497,348.4091033935547,1.2878252267837524
19900,134.18523015880865,0.8090740740740741,15,0.3460667096078396,536.5137481689453,1.30006805062294
20000,141.79930229540898,0.8433333333333333,14,0.17323187738656998,538.7980117797852,1.3063464760780334
20100,133.02396309676502,0.8409259259259259,17,0.17620468884706497,468.8083953857422,1.3166197538375854
20200,145.03817936744846,0.8648148148148149,12,0.24092907831072807,521.5593414306641,1.3255921602249146
20300,139.24762498943136,0.846111111111111,15,0.27055323868989944,381.83834075927734,1.30913245677948
20400,142.17358738093068,0.8555555555555556,24,0.25608569011092186,595.9173431396484,1.315158098936081
20500,141.74351065604694,0.8390740740740742,23,0.1857728585600853,635.2624053955078,1.2964228987693787
20600,138.08198966348945,0.8227777777777778,13,0.3847084641456604,376.8953552246094,1.2841966152191162
20700,147.7437077291872,0.830925925925926,20,0.1463259533047676,658.4620361328125,1.292995125055313
20800,142.50857156104578,0.8388888888888889,22,0.36942973360419273,314.69213104248047,1.3048394620418549
20900,139.08152465418507,0.8448148148148147,16,0.43594780564308167,481.31268310546875,1.2950904965400696
21000,138.9384122567972,0.8188888888888889,15,0.1812383085489273,283.83907318115234,1.281377524137497
21100,141.4589188894175,0.8383333333333332,17,0.12168659456074238,474.06214141845703,1.2769935131072998
21200,138.31651310361883,0.8512962962962962,15,0.41028254851698875,463.0638885498047,1.28134223818779
21300,135.5628084205064,0.8168518518518517,15,0.22024454921483994,488.6556625366211,1.2616978287696838
21400,133.19493220155962,0.7746296296296294,14,0.29705381765961647,448.6331481933594,1.1887536942958832
21500,140.14476057987534,0.7875925925925924,22,0.2210543267428875,438.68648529052734,1.227424144744873
21600,129.57180347664197,0.7896296296296296,27,0.24239075183868408,539.1626281738281,1.21827632188797
21700,140.42633023870178,0.8399999999999999,24,0.5188049301505089,390.9491195678711,1.2566621899604797
21800,138.29235520994024,0.877037037037037,17,0.2715594097971916,521.634147644043,1.2740088105201721
21900,139.01714136408913,0.8718518518518518,25,0.2341554593294859,321.4585418701172,1.2734633386135101
22000,135.95996564715577,0.8605555555555554,16,0.39608635380864143,494.82981872558594,1.2619734406471252
22100,138.772299365681,0.8548148148148147,16,0.3036871738731861,499.1311264038086,1.250241219997406
22200,139.15526691192704,0.8359259259259261,13,0.1081243809312582,344.85425567626953,1.2511622905731201
22300,138.38765002479258,0.8262962962962962,20,0.3148966059088707,459.83628845214844,1.2432933449745178
22400,139.08288839173824,0.7992592592592591,17,0.3591059520840645,368.1090316772461,1.2473179996013641
22500,134.69373984943948,0.8164814814814814,21,0.3876362293958664,511.01685333251953,1.243023544549942
22600,139.8405935727443,0.8414814814814814,11,0.2957896515727043,369.4263458251953,1.2559199035167694
22700,139.6979844626434,0.8566666666666666,22,0.22272410988807678,508.7818374633789,1.2596512734889984
22800,134.20264633555723,0.8768518518518519,13,0.2553488202393055,421.04917907714844,1.2655949592590332
22900,138.19750123204332,0.8785185185185185,12,0.1954029332846403,613.2032928466797,1.261341780424118
23000,134.83748107813838,0.8568518518518518,25,0.311885267496109,461.5508117675781,1.2670851945877075
23100,138.27152201507764,0.8916666666666666,23,0.31057310104370117,449.4251480102539,1.271073579788208
23200,135.41855816505588,0.8672222222222221,15,0.18505107425153255,435.5065155029297,1.2742868959903717
23300,137.1378039450015,0.8490740740740742,13,0.4132544994354248,591.9750671386719,1.2705815434455872
23400,140.229072112477,0.8562962962962962,19,0.2943057715892792,293.65331268310547,1.27431121468544
23500,141.5172652869786,0.8627777777777778,15,0.16559229418635368,423.0955352783203,1.2700515389442444
23600,137.71021696942265,0.8516666666666666,18,0.11196653265506029,335.4522399902344,1.2672690451145172
23700,137.41953794799775,0.8433333333333333,13,0.2003396339714527,432.1984405517578,1.248194694519043
23800,139.4061738791637,0.8312962962962963,15,0.1914057768881321,519.8014602661133,1.250144124031067
23900,141.8057285152874,0.8388888888888889,23,0.20670123398303986,515.5145874023438,1.2517877221107483
24000,139.89096268978494,0.845925925925926,13,0.341636598110199,404.4878463745117,1.240952491760254
24100,143.6045129547201,0.8446296296296296,14,0.16660086251795292,389.74681091308594,1.2357132732868195
24200,135.1575571243479,0.8144444444444444,14,0.24904396757483482,324.88197326660156,1.2088331580162048
24300,134.1516848932916,0.820925925925926,15,0.2465108521282673,380.82786560058594,1.20463627576828
24400,136.38044315572026,0.8562962962962963,16,0.21630281955003738,480.0281066894531,1.2418071031570435
24500,136.64152241602852,0.8553703703703706,26,0.22249475494027138,581.7774047851562,1.2435519397258759
24600,141.39382904634599,0.8642592592592593,17,0.4527710825204849,341.3452835083008,1.2514128386974335
24700,141.17482679690255,0.8499999999999999,23,0.25579313561320305,489.63951873779297,1.2544496357440948
24800,135.5490308808274,0.8514814814814814,21,0.2808501422405243,351.9655303955078,1.2490225434303284
24900,135.8155934928525,0.8388888888888889,27,0.27027343213558197,437.38394927978516,1.2505636513233185
25000,137.91908801750907,0.855185185185185,26,0.2182706668972969,455.37193298339844,1.2496346235275269
25100,136.5959562759516,0.8525925925925926,16,0.3664717674255371,386.3579559326172,1.2735030055046082
25200,142.73919071902895,0.867222222222222,26,0.24258265271782875,321.2864761352539,1.281758427619934
25300,128.43720030291018,0.8587037037037035,18,0.15609891898930073,465.3374252319336,1.2921318113803864
25400,133.24898549139172,0.8662962962962963,20,0.20451074838638306,438.75597381591797,1.3031679093837738
25500,138.4473576787292,0.8542592592592593,21,0.31248293817043304,368.18824005126953,1.27886563539505
25600,138.46787990457236,0.8522222222222223,11,0.2530970238149166,425.5574493408203,1.2606941163539886
25700,135.7682099461299,0.8698148148148148,15,0.19146704114973545,444.45176696777344,1.2810193300247192
25800,136.4983838549677,0.877222222222222,14,0.5383974760770798,543.2205505371094,1.2879483699798584
25900,139.51321512511504,0.8418518518518519,14,0.18141968548297882,456.25048828125,1.2865960597991943
26000,137.93745322689753,0.831111111111111,13,0.1657097078859806,464.5383529663086,1.2772096693515778
26100,135.8826075203594,0.8262962962962963,24,0.3504229784011841,417.52562713623047,1.2884240448474884
26200,138.86343770637666,0.8238888888888889,14,0.28873226419091225,415.3797302246094,1.301670104265213
26300,137.51937977020768,0.8118518518518519,14,0.2567453421652317,457.1725769042969,1.2928895950317383
26400,141.78214038761033,0.8464814814814814,25,0.268735408782959,485.65734100341797,1.3117268979549408
26500,144.35434919390704,0.8792592592592594,12,0.31656620278954506,314.3257293701172,1.3015884160995483
26600,141.69686214371654,0.8635185185185184,21,0.282012028619647,348.2991256713867,1.2945319712162018
26700,139.5857477063018,0.8512962962962962,25,0.23775097355246544,495.3395080566406,1.2696154713630676
26800,140.04131097410843,0.8416666666666666,23,0.20097440481185913,446.00950622558594,1.272067904472351
26900,135.35729742433907,0.8509259259259256,24,0.15373273193836212,691.9288024902344,1.2848547101020813
27000,132.91349644616045,0.8585185185185185,18,0.16241164319217205,420.70787048339844,1.2897994816303253
27100,141.53850978497508,0.8812962962962962,15,0.48875729367136955,499.4931945800781,1.2848087549209595
27200,136.1584133179599,0.8687037037037036,24,0.20375939086079597,381.97669982910156,1.2853798568248749
27300,139.003479209196,0.8570370370370369,23,0.3382556512951851,313.76782989501953,1.282368242740631
27400,141.2113749350487,0.8611111111111108,24,0.23484695702791214,461.3208236694336,1.2889356017112732
27500,144.9936147040066,0.8812962962962962,15,0.36577896028757095,399.13057708740234,1.2920074164867401
27600,134.77027077147898,0.8585185185185186,14,0.1850450411438942,548.3227844238281,1.2701919674873352
27700,132.52378670021247,0.8320370370370368,23,0.2906770445406437,344.22129821777344,1.2606544196605682
27800,138.54694201902998,0.8394444444444443,14,0.24461277946829796,441.6710662841797,1.262691468000412
27900,137.84466672959584,0.8449999999999999,15,0.31142110005021095,503.1996841430664,1.2562024891376495
28000,144.09200578881502,0.8648148148148148,22,0.2892257198691368,327.98838806152344,1.2632214426994324
28100,141.0850687293643,0.8390740740740741,22,0.27112632244825363,421.40360260009766,1.234263002872467
28200,139.49943957872358,0.8242592592592594,11,0.4423133283853531,403.8551712036133,1.2493076920509338
28300,139.62101801530952,0.7949999999999998,25,0.18247951939702034,437.35294342041016,1.1966113150119781
28400,133.66530011737015,0.747222222222222,21,0.36262940242886543,387.97369384765625,1.1736820340156555
28500,124.55387218992693,0.6798148148148148,4,0.1442535687237978,597.9732513427734,1.0964041650295258
28600,124.55877236044233,0.6857407407407408,8,0.33697299286723137,532.5034332275391,1.121566653251648
28700,125.02242278750235,0.6938888888888889,12,0.22852244228124619,518.0079345703125,1.0592859089374542
28800,125.0543829507377,0.7055555555555554,27,0.21207527816295624,411.80684661865234,1.0610271692276
28900,124.71620240493084,0.6951851851851854,27,0.2905643843114376,477.53765869140625,1.0496191680431366
29000,130.15990929887195,0.7383333333333333,9,0.28123418241739273,457.9730758666992,1.1390706300735474
29100,131.3981995940973,0.8042592592592591,24,0.5739524811506271,521.4757614135742,1.1399012506008148
29200,127.95810269240697,0.8342592592592591,15,0.09108893573284149,677.8383331298828,1.2055624425411224
29300,132.65932647408223,0.8431481481481481,12,0.2068031020462513,332.8866729736328,1.199066400527954
