Episode,Reward,L_Actor,L_Critic,Entropy,Mode
19400,13.974742431044579,0.049460859037935734,9.19827938079834,0.7912256419658661,HARD
19500,12.00409710699368,0.05411536432802677,8.043791890144348,0.7650386095046997,HARD
19600,14.083468123940161,0.059238254092633724,11.000817060470581,0.7650721371173859,HARD
19700,12.91429900263143,0.059238254092633724,11.000817060470581,0.7650721371173859,HARD
19800,13.457057016372929,0.044420438818633556,9.4220130443573,0.7685580849647522,HARD
19900,14.031819203450766,0.04907001322135329,11.35955810546875,0.7712836712598801,HARD
20000,13.533743681407827,0.039350129663944244,9.164078712463379,0.7579733431339264,HARD
20100,14.534570795219395,0.08442139159888029,9.86126971244812,0.7526751607656479,HARD
20200,13.581129487658906,0.08442139159888029,9.86126971244812,0.7526751607656479,HARD
20300,12.583472699376932,0.053411911241710186,7.89480185508728,0.7558500021696091,HARD
20400,12.863221685861625,0.04058447014540434,12.85073208808899,0.7682892829179764,HARD
20500,13.269236662020877,0.05741369258612394,8.634037256240845,0.757204607129097,HARD
20600,13.625848108556424,0.05741369258612394,8.634037256240845,0.757204607129097,HARD
20700,13.517976713810231,0.04392826929688454,10.97814416885376,0.7608370929956436,HARD
20800,13.552106323585486,0.04839381109923124,10.220826625823975,0.7462507039308548,HARD
20900,13.28396355204631,0.04782280419021845,10.63171935081482,0.7548196017742157,HARD
21000,13.298755836212749,0.04263912467285991,9.446359157562256,0.7589813023805618,HARD
21100,13.99431688317926,0.04263912467285991,9.446359157562256,0.7589813023805618,HARD
21200,12.5807182221039,0.06950653344392776,12.756219625473022,0.757172629237175,HARD
21300,12.514872935823297,0.048754922579973936,9.828349113464355,0.7690872102975845,HARD
21400,12.547130359021716,0.058342838659882545,10.115190505981445,0.7566995918750763,HARD
21500,13.385662036103708,0.058342838659882545,10.115190505981445,0.7566995918750763,HARD
21600,12.646558252765878,0.037125893868505955,8.950912475585938,0.7477175742387772,HARD
21700,14.060160986205977,0.04954543523490429,10.286101341247559,0.7495107799768448,HARD
21800,12.91435834608739,0.08986333757638931,9.053263664245605,0.7539133876562119,HARD
21900,13.139866619947847,0.05255843233317137,9.291956663131714,0.7647686153650284,HARD
22000,12.732334628250431,0.05255843233317137,9.291956663131714,0.7647686153650284,HARD
22100,13.781046159694656,0.025077911093831062,12.079216003417969,0.7483294457197189,HARD
22200,12.771982936343639,0.02555482368916273,10.143813848495483,0.7683881223201752,HARD
22300,13.456264123815561,0.06922843866050243,9.526351928710938,0.7513619065284729,HARD
22400,12.568459466842024,0.044320013374090195,9.401815414428711,0.752388596534729,HARD
22500,14.015663654062351,0.044320013374090195,9.401815414428711,0.752388596534729,HARD
22600,13.179548690530353,0.07295117527246475,10.775614500045776,0.7419952005147934,HARD
22700,12.106560635354754,0.06043344363570213,9.727624416351318,0.7600454688072205,HARD
22800,13.539271714261702,0.05261331796646118,7.943061709403992,0.7337135672569275,HARD
22900,13.429034796834049,0.05261331796646118,7.943061709403992,0.7337135672569275,HARD
23000,13.656319446147897,0.03270319942384958,10.61573076248169,0.770697221159935,HARD
23100,14.076508315258977,0.04952588025480509,8.17861807346344,0.7604896575212479,HARD
23200,14.53153566251554,0.05124535318464041,9.540729999542236,0.7497031986713409,HARD
23300,13.195288241516918,0.0734090581536293,11.706954002380371,0.7504473328590393,HARD
23400,13.710996581592319,0.0734090581536293,11.706954002380371,0.7504473328590393,HARD
23500,13.72585935134731,0.0463878083974123,9.477728605270386,0.7679619193077087,HARD
23600,13.27086236132787,0.07073444873094559,8.398163557052612,0.7582382410764694,HARD
23700,13.096630421117814,0.05358600802719593,11.883342742919922,0.7516154795885086,HARD
23800,13.08068687895132,0.05358600802719593,11.883342742919922,0.7516154795885086,HARD
23900,13.809190728938049,0.0266877468675375,9.564077138900757,0.7396408021450043,HARD
24000,13.781513517383308,0.041211181320250034,11.345569610595703,0.7449125647544861,HARD
24100,12.421240040609462,0.025174966547638178,11.397752523422241,0.7682483792304993,HARD
24200,13.144421869423516,0.04772364255040884,9.669172048568726,0.7311450690031052,HARD
24300,11.363199583363246,0.04772364255040884,9.669172048568726,0.7311450690031052,HARD
24400,13.516334956746384,0.04440176393836737,11.583473205566406,0.7691300213336945,HARD
24500,12.542425643717557,0.04842486325651407,10.58766794204712,0.7496232092380524,HARD
24600,13.692270018993108,0.03756247088313103,11.038591623306274,0.7548284083604813,HARD
24700,14.270614314455548,0.03756247088313103,11.038591623306274,0.7548284083604813,HARD
24800,13.298290663806618,0.03528624773025513,10.957279205322266,0.7668934464454651,HARD
24900,13.972731216096902,0.04211645387113094,10.29598093032837,0.7529577612876892,HARD
25000,13.196809416744935,0.07048600446432829,10.944551467895508,0.7502115666866302,HARD
25100,13.484104920673683,0.03042238112539053,8.10274052619934,0.7438329011201859,HARD
25200,14.886918256943694,0.03042238112539053,8.10274052619934,0.7438329011201859,HARD
25300,12.693154992006528,0.05680686142295599,9.374765634536743,0.7456452399492264,HARD
25400,12.934097437671927,0.048263330943882465,10.87330436706543,0.7494998574256897,HARD
25500,13.730626420079101,0.05267251189798117,10.612391233444214,0.7467531859874725,HARD
25600,13.499136998708202,0.04424886126071215,10.59665322303772,0.7628685534000397,HARD
25700,13.933770981033005,0.04424886126071215,10.59665322303772,0.7628685534000397,HARD
25800,12.717400736296321,0.035832605324685574,8.606358766555786,0.7448338270187378,HARD
25900,13.004484181596721,0.049831707030534744,6.985312223434448,0.7727422118186951,HARD
26000,13.007776097900692,0.04064087476581335,8.690168142318726,0.7686647474765778,HARD
26100,13.47426644833966,0.04064087476581335,8.690168142318726,0.7686647474765778,HARD
26200,14.060591961704525,0.07825334556400776,9.612103700637817,0.7514472007751465,HARD
26300,13.903162464662136,0.06010730843991041,11.016706705093384,0.7483334243297577,HARD
26400,12.842939171961618,0.06887924298644066,9.981289625167847,0.7566017508506775,HARD
26500,13.669903301467407,0.05976553913205862,9.490402936935425,0.7508855015039444,HARD
26600,13.238204728419156,0.05976553913205862,9.490402936935425,0.7508855015039444,HARD
26700,12.851501593358398,0.04969753697514534,10.983836889266968,0.7638699114322662,HARD
26800,14.60516959544592,0.06252555083483458,11.91583251953125,0.7526549696922302,HARD
26900,13.286908702244922,0.06109732948243618,8.71658968925476,0.7414848655462265,HARD
27000,13.759312090976346,0.06109732948243618,8.71658968925476,0.7414848655462265,HARD
27100,14.321951568243954,0.039491497445851564,9.514610052108765,0.751441091299057,HARD
27200,13.18459767947557,0.041093078441917896,10.433830738067627,0.7460089474916458,HARD
27300,13.142961541480469,0.04934367071837187,9.975002527236938,0.7586087435483932,HARD
27400,12.77910176200203,0.06783557683229446,10.800597906112671,0.7595617175102234,HARD
27500,13.911203319146612,0.06783557683229446,10.800597906112671,0.7595617175102234,HARD
27600,13.285831374885943,0.04044226370751858,8.414785385131836,0.7710762172937393,HARD
27700,13.33757654164968,0.03601680928841233,10.432994604110718,0.7738272398710251,HARD
27800,12.922735248648822,0.05260943155735731,9.34929871559143,0.7446689009666443,HARD
27900,12.600103794608295,0.05260943155735731,9.34929871559143,0.7446689009666443,HARD
28000,12.616208672562623,0.07246802933514118,9.387842893600464,0.7630998641252518,HARD
